"TreeID","bark.thicknesses"
"QULA001",16.6922197794278
"QULA001",16.7693783863471
"QULA001",16.7722796827414
"QULA001",16.8147119472919
"QULA001",16.7872317632853
"QULA001",16.6479619039975
"QULA001",16.5006758452226
"QULA001",16.4319022496979
"QULA001",16.3308808129284
"QULA001",16.3782588365209
"QULA001",16.5148232671283
"QULA001",16.6671499595255
"QULA001",16.8435758786613
"QULA001",17.0466186450007
"QULA001",17.3432448197888
"QULA001",17.7253503293139
"QULA001",18.0962540951189
"QULA001",18.4156975674472
"QULA001",18.7079810795668
"QULA001",19.1059533492162
"QULA001",19.4120952411822
"QULA001",19.667264195132
"QULA001",19.9224331490818
"QULA001",20.1776021030316
"QULA001",20.3457960752418
"QULA001",20.4853784591234
"QULA001",20.583295190139
"QULA001",20.6638922556914
"QULA001",20.6332247378571
"QULA001",20.5898583408197
"QULA001",20.192621019338
"QULA001",19.6056414108315
"QULA001",18.9837369345118
"QULA001",18.331098679842
"QULA001",17.6668545939339
"QULA001",16.9979515356213
"QULA001",16.3290484773087
"QULA001",15.6805572015702
"QULA001",15.2377297013741
"QULA001",15.1256748433953
"QULA001",15.0764435405872
"QULA001",15.0044292473769
"QULA001",14.6647884100255
"QULA001",14.1514073741216
"QULA001",13.5963454474091
"QULA001",13.045460318156
"QULA001",12.4966675370611
"QULA001",11.9825501955066
"QULA001",11.517100884201
"QULA001",11.1516945692521
"QULA001",10.8216665074199
"QULA001",10.6187211151632
"QULA001",10.6870112339957
"QULA001",10.6987231366231
"QULA001",10.7650429189842
"QULA001",10.9455425765442
"QULA001",11.1104500529584
"QULA001",11.2504108127297
"QULA001",11.3811603698236
"QULA001",11.4172392310237
"QULA001",11.5460680617465
"QULA001",11.7190510017667
"QULA001",11.8295977670795
"QULA001",11.8701354210996
"QULA001",11.8962447804951
"QULA001",11.8612920666871
"QULA001",11.7488754391206
"QULA001",11.5458283065322
"QULA001",11.3668282481156
"QULA001",11.3339552810367
"QULA001",11.3711627985308
"QULA001",11.4098690142677
"QULA001",11.2647182890929
"QULA001",10.9023555019338
"QULA001",10.5646095178792
"QULA001",10.2957396079821
"QULA001",9.98074930059377
"QULA001",9.94124905810052
"QULA001",9.82766346610059
"QULA001",9.58579270344325
"QULA001",9.33179257236758
"QULA001",9.01059787158738
"QULA001",8.66503445225901
"QULA001",8.3114064286538
"QULA001",7.92588119792766
"QULA001",7.53536382445847
"QULA001",7.14484645098928
"QULA001",6.7543290775201
"QULA001",6.38758295261799
"QULA001",6.03072811109708
"QULA001",5.67387326957618
"QULA002",13.6537820775744
"QULA002",13.8545835976777
"QULA002",14.160590821234
"QULA002",14.4310317025795
"QULA002",14.5517091082911
"QULA002",14.479309498205
"QULA002",14.3816328944159
